," This is a citation overview for a set of 2000 documents.",,,,,,,,,,,,,,,,,,,,,,,,,
2022,"On the Robustness of Quality Measures for GANs","Alfarra M., Perez J.C., Fruhstuck A., Torr P.H.S., Wonka P., Ghanem B.",03029743,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",13677, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2022,"Self-Supervised Classification Network","Amrani E., Karlinsky L., Bronstein A.",03029743,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",13691, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,5
2022,"Embedding Contrastive Unsupervised Features to Cluster In- And Out-of-Distribution Noise in Corrupted Image Datasets","Albert P., Arazo E., O'Connor N.E., McGuinness K.",03029743,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",13691, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Abstracting Sketches Through Simple Primitives","Alaniz S., Mancini M., Dutta A., Marcos D., Akata Z.",03029743,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",13689, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Adaptive Birth for the GLMB Filter for Object Tracking in Satellite Videos","Aguilar C., Ortner M., Zerubia J.",21610363,"IEEE International Workshop on Machine Learning for Signal Processing, MLSP",2022-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"BIcenter-AD: Harmonising Alzheimer's Disease cohorts using a common ETL tool","Almeida J.R., Pazos A., Oliveira J.L.",23529148,"Informatics in Medicine Unlocked",35, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Deep Saliency Prior for Reducing Visual Distraction","Aberman K., He J., Gandelsman Y., Mosseri I., Jacobs D.E., Kohlhoff K., Pritch Y., Rubinstein M.",10636919,"Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition",2022-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2022,"SafeX: Open Source Hardware and Software Components for Safety-Critical Systems","Alcaide S., Cabo G., Bas F., Benedicte P., Fuentes F., Chang F., Lasfar I., Canal R., Abella J.",16369874,"Forum on Specification and Design Languages",2022-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2022,"WDV: A Broad Data Verbalisation Dataset Built from Wikidata","Amaral G., Rodrigues O., Simperl E.",03029743,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",13489, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2022,"Blockchain-Based Processing of Health Insurance Claims for Prescription Drugs","Alnuaimi A., Alshehhi A., Salah K., Jayaraman R., Omar I.A., Battah A.",21693536,"IEEE Access",10, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Individual tree detection from unmanned aerial vehicle (UAV) derived point cloud data in a mixed broadleaf forest using hierarchical graph approach","Ahmadi S.A., Ghorbanian A., Golparvar F., Mohammadzadeh A., Jamali S.",22797254,"European Journal of Remote Sensing",55, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2022,"NeuroUnlock: Unlocking the Architecture of Obfuscated Deep Neural Networks","Ahmadi M.M., Alrahis L., Colucci A., Sinanoglu O., Shafique M.",,"Proceedings of the International Joint Conference on Neural Networks",2022-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Enhanced Performance of Pre-Trained Networks by Matched Augmentation Distributions","Ahmad T., Jafarzadeh M., Dhamija A.R., Rabinowitz R., Cruz S., Li C., Boult T.E.",,"Proceedings of the International Joint Conference on Neural Networks",2022-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Automatic Segmentation of the Placenta in BOLD MRI Time Series","Abulnaga S.M., Young S.I., Hobgood K., Pan E., Wang C.J., Grant P.E., Abaci Turk E., Golland P.",03029743,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",13575, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Pathology Synthesis of 3D Consistent Cardiac MR Images Using 2D VAEs and GANs","Amirrajab S., Lorenz C., Weese J., Pluim J., Breeuwer M.",03029743,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",13570, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2022,"Cerebrovascular modelling for the management of aneurysm embolization using an intrasaccular flow diverter made by 3D printing","Algin O., Keles A., Oto C.",1733134X,"Polish Journal of Radiology",87, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2022,"Autonomous Palm Tree Detection from Remote Sensing Images-UAE Dataset","Al-Saad M., Aburaed N., Mansoori S.A., Ahmad H.A.",,"International Geoscience and Remote Sensing Symposium (IGARSS)",2022-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3
2022,"[Spatial Suitability Analysis for Identification of Best Sites for Collecting Photovoltaic Energy in the Kingdom of Saudi Arabia using Boolean Model, تصور الملاءمة المكانية لتحديد أنسب المواقع لتجميع الطاقة الكهروضوئية في المملكة (Boolean model) العربية السعودية وفق نموذج بولين]","Almutlaq F.",10263721,"Dirasat: Human and Social Sciences",49, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Automated question generation and question answering from Turkish texts","Akyon F.C., Cavusoglu D., Cengiz C., Altinuc S.O., Temizel A.",13000632,"Turkish Journal of Electrical Engineering and Computer Sciences",30, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2022,"Numerical Investigation of Flow and Thermal Behavior in Channels With PCM-Filled Thermal Energy Storage Columns for Potential Application in Photobioreactors","Akber S., Siddiqui K., DeGroot C.",08888116,"American Society of Mechanical Engineers, Fluids Engineering Division (Publication) FEDSM",2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Open-Domain, Content-based, Multi-modal Fact-checking of Out-of-Context Images via Online Resources","Abdelnabi S., Hasan R., Fritz M.",10636919,"Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition",2022-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,12
2022,"NFT Certificates and Proof of Delivery for Fine Jewelry and Gemstones","Alnuaimi N., Almemari A., Madine M., Salah K., Breiki H.A., Jayaraman R.",21693536,"IEEE Access",10, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2022,"Volume exclusion effects in perovskite charge transport modeling","Abdel D., Courtier N., Farrell P.",21583234,"Proceedings of the International Conference on Numerical Simulation of Optoelectronic Devices, NUSOD",2022-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2022,"Suppressing Poisoning Attacks on Federated Learning for Medical Imaging","Alkhunaizi N., Kamzolov D., Takac M., Nandakumar K.",03029743,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",13438, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2022,"Self-Ensembling Vision Transformer (SEViT) for Robust Medical Image Classification","Almalik F., Yaqub M., Nandakumar K.",03029743,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",13433, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,9
2022,"Leveraging Labeling Representations in Uncertainty-Based Semi-supervised Segmentation","Adiga Vasudeva S., Dolz J., Lombaert H.",03029743,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",13438, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2022,"GARDNet: Robust Multi-view Network for Glaucoma Classification in Color Fundus Images","Al-Mahrooqi A., Medvedev D., Muhtaseb R., Yaqub M.",03029743,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",13576, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2022,"Software Defect Prediction and Analysis Using Enhanced Random Forest (extRF) Technique: A Business Process Management and Improvement Concept in IOT-Based Application Processing Environment","Alshammari F.H.",1574017X,"Mobile Information Systems",2022, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2022,"Killing Two Birds with One Stone: Efficient and Robust Training of Face Recognition CNNs by Partial FC","An X., Deng J., Guo J., Feng Z., Zhu X., Yang J., Liu T.",10636919,"Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition",2022-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,15
2022,"Comparison of Classification Model for the Detection of Cyber-attack using Ensemble Learning Models","Akhtar M.S., Feng T.",20329407,"EAI Endorsed Transactions on Scalable Information Systems",9, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3
2022,"Edge Workloads Monitoring and Failover: a StarlingX-Based Testbed Implementation and Measurement Study","Abuibaid M., Ghorab A.H., Seguin-Mcpeake A., Yuen O., Yungblut T., St-Hilaire M.",21693536,"IEEE Access",10, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2022,"Unsupervised domain adaptation and super resolution on drone images for autonomous dry herbage biomass estimation","Albert P., Saadeldin M., Narayanan B., Namee B.M., Hennessy D., O'Connor N.E., McGuinness K.",21607508,"IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops",2022-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2022,"UBnormal: New Benchmark for Supervised Open-Set Video Anomaly Detection","Acsintoae A., Florescu A., Georgescu M.-I., Mare T., Sumedrea P., Ionescu R.T., Khan F.S., Shah M.",10636919,"Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition",2022-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,18,21
2022,"PySQIF, a Statistical Analysis Tool for Bi-SQUID Magnetometers","Akgun A., Razmkhah S.",17426588,"Journal of Physics: Conference Series",2323, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2022,"Designing and ERP System: A Sustainability Approach","Adriansyah A.K., Ridwan A.Y., Hediyanto U.Y.K.S.",25499904,"International Journal on Informatics Visualization",6, 2-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Detecting security vulnerabilities with static analysis-A case study","Alqaradaghi M., Morseorcid G., Kozsik T.",17881994,"Pollack Periodica",17, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3
2022,"Segmentation and Quantitative Analysis of Epithelial Tissues","Aigouy B., Prud'homme B.",10643745,"Methods in Molecular Biology",2540, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2022,"VISTA 2.0: An Open, Data-driven Simulator for Multimodal Sensing and Policy Learning for Autonomous Vehicles","Amini A., Wang T.-H., Gilitschenski I., Schwarting W., Liu Z., Han S., Karaman S., Rus D.",10504729,"Proceedings - IEEE International Conference on Robotics and Automation",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,9
2022,"Memory-Disaggregated In-Memory Object Store Framework for Big Data Applications","Abrahamse R., Hadnagy A., Al-Ars Z.",,"Proceedings - 2022 IEEE 36th International Parallel and Distributed Processing Symposium Workshops, IPDPSW 2022",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"OMB-Py: Python Micro-Benchmarks for Evaluating Performance of MPI Libraries on HPC Systems","Alnaasan N., Jain A., Shafi A., Subramoni H., Panda D.K.",,"Proceedings - 2022 IEEE 36th International Parallel and Distributed Processing Symposium Workshops, IPDPSW 2022",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2022,"The Investigation of Java Mutation Testing Tools","Abbas S.T.E., Hassan R., Halim S.A., Kasim S., Ramlan R.",25499904,"International Journal on Informatics Visualization",6, 2-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"SolCMC: Solidity Compiler’s Model Checker","Alt L., Blicha M., Hyvarinen A.E.J., Sharygina N.",03029743,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",13371, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
2022,"Design and Implementation of a Low-Cost Cloud-Powered Home Automation System","Adoghe A.U., Owuama E.C., Oguntosin V., Morawo B.",17919320,"Journal of Engineering Science and Technology Review",15, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2022,"OmpSs-2@Cluster: Distributed Memory Execution of Nested OpenMP-style Tasks","Aguilar Mena J., Shaaban O., Beltran V., Carpenter P., Ayguade E., Labarta Mancho J.",03029743,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",13440, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Event-based Navigation for Autonomous Drone Racing with Sparse Gated Recurrent Network","Andersen K.F., Pham H.X., Ugurlu H.I., Kayacan E.",,"2022 European Control Conference, ECC 2022",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
2022,"Is attention to bounding boxes all you need for pedestrian action prediction?","Achaji L., Moreau J., Fouqueray T., Aioun F., Charpillet F.",,"IEEE Intelligent Vehicles Symposium, Proceedings",2022-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,5
2022,"Space Syntax Analysis on Sundanese Traditional Villages (Case Studies: Kampung Naga, Kampung Ciptagelar, and Kampung Dukuh)","Alfathani F., Nurdini A.",17551307,"IOP Conference Series: Earth and Environmental Science",1058, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"FLOWUnsteady: An Interactional Aerodynamics Solver for Multirotor Aircraft and Wind Energy","Alvarez E.J., Mehr J., Ning A.",,"AIAA AVIATION 2022 Forum",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"AC-CovidNet: Attention Guided Contrastive CNN for Recognition of Covid-19 in Chest X-Ray Images","Ambati A., Dubey S.R.",18650929,"Communications in Computer and Information Science",1567, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2022,"Understanding Class Name Regularity:A Simple Heuristic and Supportive Visualization","Agouf N.J., Ducasse S., Etien A., Alidra A., Thiefaine A.",16601769,"Journal of Object Technology",21, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"A Journey from Wild to Textbook Data to Reproducibly Refresh the Wages Data from the National Longitudinal Survey of Youth Database","Amaliah D., Cook D., Tanaka E., Hyde K., Tierney N.",26939169,"Journal of Statistics and Data Science Education",30, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"HyperStyle: StyleGAN Inversion with HyperNetworks for Real Image Editing","Alaluf Y., Tov O., Mokady R., Gal R., Bermano A.",10636919,"Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition",2022-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,31,42
2022,"Development and integration of VGG and dense transfer-learning systems supported with diverse lung images for discovery of the Coronavirus identity","Abdulsalam Hamwi W., Almustafa M.M.",23529148,"Informatics in Medicine Unlocked",32, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,5
2022,"An update on computational anthropomorphic anatomical models","Akhavanallaf A., Fayad H., Salimi Y., Aly A., Kharita H., Al Naemi H., Zaidi H.",20552076,"Digital Health",8, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2022,"Aesthetic education: The process of teaching mathematics with the open-source software","Aktayeva A., Zubareva E., Dautov A., Saginbayeva K., Niyazova R., Khan S., Shonasheva A.",23521457,"Transportation Research Procedia",63, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2022,"A Comprehensive Review of Android Security: Threats, Vulnerabilities, Malware Detection, and Analysis","Acharya S., Rawat U., Bhatnagar R.",19390114,"Security and Communication Networks",2022, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
2022,"An Empirical Study on the Survival Rate of GitHub Projects","Ait A., Izquierdo J.L.C., Cabot J.",,"Proceedings - 2022 Mining Software Repositories Conference, MSR 2022",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2022,"ReCover: A Curated Dataset for Regression Testing Research","Altiero F., Corazza A., Di Martino S., Peron A., Starace L.L.L.",,"Proceedings - 2022 Mining Software Repositories Conference, MSR 2022",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2022,"Code Review Practices for Refactoring Changes: An Empirical Study on OpenStack","Alomar E.A., Chouchen M., Mkaouer M.W., Ouni A.",,"Proceedings - 2022 Mining Software Repositories Conference, MSR 2022",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2022,"BotHunter: An Approach to Detect Software Bots in GitHub","Abdellatif A., Wessel M., Steinmacher I., Gerosa M.A., Shihab E.",,"Proceedings - 2022 Mining Software Repositories Conference, MSR 2022",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
2022,"Open-Source Integrated Simulation Framework for Cooperative Autonomous Vehicles","Anagnostopoulos C., Koulamas C., Lalos A., Stylios C.",,"2022 11th Mediterranean Conference on Embedded Computing, MECO 2022",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2022,"WIP: Exploring DSME MAC for LoRa - A System Integration and First Evaluation","Alamos J., Kietzmann P., Schmidt T.C., Wahlisch M.",,"Proceedings - 2022 IEEE 23rd International Symposium on a World of Wireless, Mobile and Multimedia Networks, WoWMoM 2022",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3
2022,"Applications of Artificial Intelligence to Detect Android Botnets: A Survey","Almuhaideb A.M., Alynanbaawi D.Y.",21693536,"IEEE Access",10, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3
2022,"MetaLabelNet: Learning to Generate Soft-Labels From Noisy-Labels","Algan G., Ulusoy I.",10577149,"IEEE Transactions on Image Processing",31, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2022,"Real-Time Cyber Attack Detection Over HoneyPi Using Machine Learning","Alhan B., Gonen S., Karacayilmaz G., Bariskan M.A., Yilmaz E.N.",13303651,"Tehnicki Vjesnik",29, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2022,"Modified Dijkstra Shortest Path Algorithm for SD Networks","Abdelghany H.M., Zaki F.W., Ashour M.M.",18476996,"International Journal of Electrical and Computer Engineering Systems",13, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2022,"The PETSc Community as Infrastructure","Adams M., Balay S., Marin O., McInnes L.C., Mills R.T., Munson T., Zhang H., Zhang J., Brown J., Eijkhout V., Faibussowitsch J., Knepley M., Kong F., Kruger S., Sanan P., Smith B.F., Zhang H.",15219615,"Computing in Science and Engineering",24, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Multilingual training for Software Engineering","Ahmed T., Devanbu P.",02705257,"Proceedings - International Conference on Software Engineering",2022-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,11
2022,"A Review of Flow Migration Through Mobile Networks","Alqaysi M.K., Behadili S.F.",00672904,"Iraqi Journal of Science",63, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Efficient Generation of Program Execution Hash","Ahn E., Kim S., Park S., Hou J.-U., Jang D.",21693536,"IEEE Access",10, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Content-Attribute Disentanglement for Generalized Zero-Shot Learning","An Y., Kim S., Liang Y., Zimmermann R., Kim D., Kim J.",21693536,"IEEE Access",10, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"FastDOG: Fast Discrete Optimization on GPU","Abbas A., Swoboda P.",10636919,"Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition",2022-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2022,"RAMA: A Rapid Multicut Algorithm on GPU","Abbas A., Swoboda P.",10636919,"Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition",2022-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2022,"MULTI-HEAD RELU IMPLICIT NEURAL REPRESENTATION NETWORKS","Aftab A., Morsali A., Ghaemmaghami S.",15206149,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",2022-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3
2022,"LIGHT-SERNET: A LIGHTWEIGHT FULLY CONVOLUTIONAL NEURAL NETWORK FOR SPEECH EMOTION RECOGNITION","Aftab A., Morsali A., Ghaemmaghami S., Champagne B.",15206149,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",2022-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,19
2022,"VOCBENCH: A NEURAL VOCODER BENCHMARK FOR SPEECH SYNTHESIS","AlBadawy E.A., Gibiansky A., He Q., Wu J., Chang M.-C., Lyu S.",15206149,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",2022-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2022,"The Visible Human Project","Ackerman M.J.",01675265,"Information Services and Use",42, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2022,"A Benchmark of Named Entity Recognition Approaches in Historical Documents Application to 19 th Century French Directories","Abadie N., Carlinet E., Chazalon J., Dumenieu B.",03029743,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",13237, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2022,"MuxLink: Circumventing Learning-Resilient MUX-Locking Using Graph Neural Network-based Link Prediction","Alrahis L., Patnaik S., Shafique M., Sinanoglu O.",,"Proceedings of the 2022 Design, Automation and Test in Europe Conference and Exhibition, DATE 2022",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,11
2022,"Open Source Tool for the Analysis and Simulation of Urban Energy Infrastructures","Alhamwi A., Bents H., Medjroubi W.",,"1st International Workshop on Open Source Modelling and Simulation of Energy Systems, OSMSES 2022 - Proceedings",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2022,"A report on digitised neuronal tracing method to study neurons in their entirety","Ali Z., Sivakumar G., Prabhu K., Suryavanshi C.A., Narayanan S.N.",22150161,"MethodsX",9, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2022,"CrossPoint: Self-Supervised Cross-Modal Contrastive Learning for 3D Point Cloud Understanding","Afham M., Dissanayake I., Dissanayake D., Dharmasiri A., Thilakarathna K., Rodrigo R.",10636919,"Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition",2022-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,42,47
2022,"Hardware-Efficient Deconvolution-Based GAN for Edge Computing","Alhussain A., Lin M.",,"2022 56th Annual Conference on Information Sciences and Systems, CISS 2022",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3
2022,"Internet-of-Things Curriculum, Pedagogy, and Assessment for STEM Education: A Review of Literature","Abichandani P., Sivakumar V., Lobo D., Iaboni C., Shekhar P.",21693536,"IEEE Access",10, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,11
2022,"Does cad software affect the marginal and internal fit of milled full ceramic crowns?","Akat B., Senturk A., Ocak M., Kilicarslan M.A., Ozcan M.",18068324,"Brazilian Oral Research",36, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2022,"Human-Computer Interaction for Recognizing Speech Emotions Using Multilayer Perceptron Classifier","Alnuaim A.A., Zakariah M., Shukla P.K., Alhadlaq A., Hatamleh W.A., Tarazi H., Sureshbabu R., Ratna R.",20402295,"Journal of Healthcare Engineering",2022, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,14,27
2022,"Computational pipeline for the generation and validation of patient-specific mechanical models of brain development","Alenya M., Wang X., Lefevre J., Auzias G., Fouquet B., Eixarch E., Rousseau F., Camara O.",26665220,"Brain Multiphysics",3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
2022,"starMC: an automata based CTL* model checker","Amparore E.G., Donatelli S., Galla F.",23765992,"PeerJ Computer Science",8, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2022,"Improving Fractal Pre-training","Anderson C., Farrell R.",,"Proceedings - 2022 IEEE/CVF Winter Conference on Applications of Computer Vision, WACV 2022",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,7
2022,"Does Data Repair Lead to Fair Models? Curating Contextually Fair Data to Reduce Model Bias","Agarwal S., Muku S., Anand S., Arora C.",,"Proceedings - 2022 IEEE/CVF Winter Conference on Applications of Computer Vision, WACV 2022",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2022,"Video and Text Matching with Conditioned Embeddings","Ali A., Schwartz I., Hazan T., Wolf L.",,"Proceedings - 2022 IEEE/CVF Winter Conference on Applications of Computer Vision, WACV 2022",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4
2022,"Automatic Building Extraction on Satellite Images Using Unet and ResNet50","Alsabhan W., Alotaiby T.",16875265,"Computational Intelligence and Neuroscience",2022, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,14,20
2022,"Integrated Design Framework for Facilitating Systems-Theoretic Process Analysis","Altaf A., Faily S., Dogan H., Thron E., Mylonas A.",03029743,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",13106, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
